GeneID	Chromosome	Start	End
gene-AUO97_RS02420	NZ_CP018664.1	529912	530304
gene-AUO97_RS02425	NZ_CP018664.1	530417	531049
gene-AUO97_RS02430	NZ_CP018664.1	531171	531608
gene-AUO97_RS02435	NZ_CP018664.1	531664	531993
gene-AUO97_RS02440	NZ_CP018664.1	532075	532791
gene-AUO97_RS02445	NZ_CP018664.1	532788	534512
gene-AUO97_RS02450	NZ_CP018664.1	534509	536164
gene-AUO97_RS02460	NZ_CP018664.1	546456	547958
gene-AUO97_RS02465	NZ_CP018664.1	548196	549095
gene-AUO97_RS02470	NZ_CP018664.1	549125	550048
gene-AUO97_RS02475	NZ_CP018664.1	550256	551269
gene-AUO97_RS02480	NZ_CP018664.1	551685	552575
gene-AUO97_RS02485	NZ_CP018664.1	552590	553756
gene-AUO97_RS02490	NZ_CP018664.1	553904	555337
gene-AUO97_RS02495	NZ_CP018664.1	555400	556596
gene-AUO97_RS02500	NZ_CP018664.1	556596	559436
gene-AUO97_RS19340	NZ_CP018664.1	559439	559573
gene-AUO97_RS02510	NZ_CP018664.1	560007	560717
gene-AUO97_RS02515	NZ_CP018664.1	560732	562567
gene-AUO97_RS02520	NZ_CP018664.1	562580	562945
gene-AUO97_RS02525	NZ_CP018664.1	562945	563346
gene-AUO97_RS02530	NZ_CP018664.1	564302	565576
gene-AUO97_RS02535	NZ_CP018664.1	565647	566132
gene-AUO97_RS02540	NZ_CP018664.1	566244	567176
gene-AUO97_RS02545	NZ_CP018664.1	567217	568338
gene-AUO97_RS02550	NZ_CP018664.1	568564	569088
gene-AUO97_RS02555	NZ_CP018664.1	569164	569370
gene-AUO97_RS02560	NZ_CP018664.1	569729	571615
gene-AUO97_RS02565	NZ_CP018664.1	571713	572000
gene-AUO97_RS02570	NZ_CP018664.1	572184	572837
gene-AUO97_RS02575	NZ_CP018664.1	572918	573451
gene-AUO97_RS02580	NZ_CP018664.1	573453	574637
gene-AUO97_RS02585	NZ_CP018664.1	574903	576288
gene-AUO97_RS02590	NZ_CP018664.1	576328	576888
gene-AUO97_RS02595	NZ_CP018664.1	577005	577385
gene-AUO97_RS02600	NZ_CP018664.1	577435	577908
gene-AUO97_RS02605	NZ_CP018664.1	577985	579358
gene-AUO97_RS02610	NZ_CP018664.1	579426	580697
gene-AUO97_RS02615	NZ_CP018664.1	580816	581604
gene-AUO97_RS02620	NZ_CP018664.1	581732	582427
gene-AUO97_RS02625	NZ_CP018664.1	582668	582925
gene-AUO97_RS02630	NZ_CP018664.1	582944	583255
gene-AUO97_RS02635	NZ_CP018664.1	583352	583651
gene-AUO97_RS02640	NZ_CP018664.1	583699	584676
gene-AUO97_RS02645	NZ_CP018664.1	584691	586751
gene-AUO97_RS02650	NZ_CP018664.1	586936	587562
gene-AUO97_RS02655	NZ_CP018664.1	587587	588837
gene-AUO97_RS02660	NZ_CP018664.1	588850	592026
gene-AUO97_RS02665	NZ_CP018664.1	592026	593480
gene-AUO97_RS02670	NZ_CP018664.1	593590	593940
gene-AUO97_RS02675	NZ_CP018664.1	593948	594382
gene-AUO97_RS02680	NZ_CP018664.1	594379	594813
gene-AUO97_RS02685	NZ_CP018664.1	594868	595674
gene-AUO97_RS02690	NZ_CP018664.1	595700	596377
gene-AUO97_RS02695	NZ_CP018664.1	596574	599453
gene-AUO97_RS02700	NZ_CP018664.1	599510	600094
gene-AUO97_RS02705	NZ_CP018664.1	600232	601248
gene-AUO97_RS02710	NZ_CP018664.1	601377	602282
gene-AUO97_RS02715	NZ_CP018664.1	602399	603283
gene-AUO97_RS02725	NZ_CP018664.1	603586	604773
gene-AUO97_RS02730	NZ_CP018664.1	604926	605624
gene-AUO97_RS02735	NZ_CP018664.1	605625	606959
gene-AUO97_RS02740	NZ_CP018664.1	606985	607659
gene-AUO97_RS02745	NZ_CP018664.1	607674	609323
gene-AUO97_RS02750	NZ_CP018664.1	609507	610811
gene-AUO97_RS02755	NZ_CP018664.1	611357	612604
gene-AUO97_RS02760	NZ_CP018664.1	612732	613358
gene-AUO97_RS02765	NZ_CP018664.1	613426	614343
gene-AUO97_RS02770	NZ_CP018664.1	614449	614910
gene-AUO97_RS02775	NZ_CP018664.1	614939	615793
gene-AUO97_RS02780	NZ_CP018664.1	615862	616230
gene-AUO97_RS02785	NZ_CP018664.1	616290	617201
gene-AUO97_RS02790	NZ_CP018664.1	617361	618548
gene-AUO97_RS02795	NZ_CP018664.1	618928	620283
gene-AUO97_RS02800	NZ_CP018664.1	620360	620432
gene-AUO97_RS02805	NZ_CP018664.1	620446	621321
gene-AUO97_RS02810	NZ_CP018664.1	621524	622522
gene-AUO97_RS02815	NZ_CP018664.1	622569	623462
gene-AUO97_RS02820	NZ_CP018664.1	623623	624441
gene-AUO97_RS02825	NZ_CP018664.1	624797	625597
gene-AUO97_RS02830	NZ_CP018664.1	625704	626696
gene-AUO97_RS02835	NZ_CP018664.1	626739	627773
gene-AUO97_RS02840	NZ_CP018664.1	627937	628635
gene-AUO97_RS02845	NZ_CP018664.1	629233	630744
gene-AUO97_RS02850	NZ_CP018664.1	630812	631429
gene-AUO97_RS02855	NZ_CP018664.1	631614	632348
gene-AUO97_RS02860	NZ_CP018664.1	632520	633905
gene-AUO97_RS19350	NZ_CP018664.1	633935	634108
gene-AUO97_RS02865	NZ_CP018664.1	634248	635702
gene-AUO97_RS02870	NZ_CP018664.1	635816	636376
gene-AUO97_RS02875	NZ_CP018664.1	636364	636855
gene-AUO97_RS02880	NZ_CP018664.1	636842	637699
gene-AUO97_RS02885	NZ_CP018664.1	637716	638756
gene-AUO97_RS02890	NZ_CP018664.1	638890	639204
gene-AUO97_RS02895	NZ_CP018664.1	639258	640736
gene-AUO97_RS02900	NZ_CP018664.1	640736	642205
gene-AUO97_RS02905	NZ_CP018664.1	642377	642955
gene-AUO97_RS02910	NZ_CP018664.1	643034	643552
gene-AUO97_RS02915	NZ_CP018664.1	643636	644703
gene-AUO97_RS02920	NZ_CP018664.1	644828	645577
gene-AUO97_RS02925	NZ_CP018664.1	645619	647667
gene-AUO97_RS02930	NZ_CP018664.1	647936	649129
gene-AUO97_RS02935	NZ_CP018664.1	649366	650601
gene-AUO97_RS02940	NZ_CP018664.1	650799	651770
gene-AUO97_RS02945	NZ_CP018664.1	651939	653414
gene-AUO97_RS19355	NZ_CP018664.1	653514	653654
gene-AUO97_RS02950	NZ_CP018664.1	653837	654040
gene-AUO97_RS02955	NZ_CP018664.1	654551	655255
gene-AUO97_RS02960	NZ_CP018664.1	655283	656497
gene-AUO97_RS02965	NZ_CP018664.1	656625	658799
gene-AUO97_RS02970	NZ_CP018664.1	658900	659475
gene-AUO97_RS02975	NZ_CP018664.1	659633	662179
gene-AUO97_RS02980	NZ_CP018664.1	662306	663091
gene-AUO97_RS02985	NZ_CP018664.1	663299	663374
gene-AUO97_RS02990	NZ_CP018664.1	663441	663517
gene-AUO97_RS02995	NZ_CP018664.1	663557	663632
gene-AUO97_RS03000	NZ_CP018664.1	663654	663730
gene-AUO97_RS03005	NZ_CP018664.1	663778	663854
gene-AUO97_RS03010	NZ_CP018664.1	663879	663954
gene-AUO97_RS03015	NZ_CP018664.1	664161	664664
gene-AUO97_RS03020	NZ_CP018664.1	664815	665183
gene-AUO97_RS03025	NZ_CP018664.1	665288	666196
gene-AUO97_RS03030	NZ_CP018664.1	666295	666438
gene-AUO97_RS03035	NZ_CP018664.1	666564	667700
gene-AUO97_RS03040	NZ_CP018664.1	667736	668200
gene-AUO97_RS03045	NZ_CP018664.1	668197	672717
gene-AUO97_RS03050	NZ_CP018664.1	672864	674942
gene-AUO97_RS03055	NZ_CP018664.1	674989	675525
gene-AUO97_RS03060	NZ_CP018664.1	675586	675948
gene-AUO97_RS03065	NZ_CP018664.1	675972	676355
gene-AUO97_RS03070	NZ_CP018664.1	676638	677276
gene-AUO97_RS03075	NZ_CP018664.1	677336	678454
gene-AUO97_RS03080	NZ_CP018664.1	678470	681568
gene-AUO97_RS03085	NZ_CP018664.1	681627	683342
gene-AUO97_RS03090	NZ_CP018664.1	683396	683737
gene-AUO97_RS03095	NZ_CP018664.1	683949	684293
gene-AUO97_RS03100	NZ_CP018664.1	684384	684740
gene-AUO97_RS03105	NZ_CP018664.1	684882	685331
gene-AUO97_RS03110	NZ_CP018664.1	685548	686270
gene-AUO97_RS03115	NZ_CP018664.1	686416	687126
gene-AUO97_RS03120	NZ_CP018664.1	687309	688133
gene-AUO97_RS03125	NZ_CP018664.1	688167	689090
gene-AUO97_RS03130	NZ_CP018664.1	689156	690265
gene-AUO97_RS03135	NZ_CP018664.1	690275	692479
gene-AUO97_RS03140	NZ_CP018664.1	692612	693178
gene-AUO97_RS03145	NZ_CP018664.1	693254	694078
gene-AUO97_RS03150	NZ_CP018664.1	694098	694388
gene-AUO97_RS03155	NZ_CP018664.1	694399	694752
gene-AUO97_RS03160	NZ_CP018664.1	694895	695326
gene-AUO97_RS03165	NZ_CP018664.1	695582	697417
gene-AUO97_RS03170	NZ_CP018664.1	697596	698954
gene-AUO97_RS03175	NZ_CP018664.1	699017	700030
gene-AUO97_RS03180	NZ_CP018664.1	700052	701512
gene-AUO97_RS03185	NZ_CP018664.1	701788	702993
gene-AUO97_RS19545	NZ_CP018664.1	702997	703155
gene-AUO97_RS03195	NZ_CP018664.1	703280	704350
gene-AUO97_RS03200	NZ_CP018664.1	704732	705247
gene-AUO97_RS03205	NZ_CP018664.1	705356	706531
gene-AUO97_RS03210	NZ_CP018664.1	706658	707101
gene-AUO97_RS03215	NZ_CP018664.1	707144	707497
gene-AUO97_RS03220	NZ_CP018664.1	707580	708065
gene-AUO97_RS03225	NZ_CP018664.1	708058	709701
gene-AUO97_RS03230	NZ_CP018664.1	709868	712273
gene-AUO97_RS03235	NZ_CP018664.1	712447	713679
gene-AUO97_RS03240	NZ_CP018664.1	713835	714953
gene-AUO97_RS03245	NZ_CP018664.1	715164	716174
gene-AUO97_RS03250	NZ_CP018664.1	716346	717551
gene-AUO97_RS03255	NZ_CP018664.1	717572	719707
gene-AUO97_RS03260	NZ_CP018664.1	719872	720126
gene-AUO97_RS03265	NZ_CP018664.1	720142	721002
gene-AUO97_RS03270	NZ_CP018664.1	721032	721451
gene-AUO97_RS03275	NZ_CP018664.1	721464	722675
gene-AUO97_RS03280	NZ_CP018664.1	722802	723443
gene-AUO97_RS03285	NZ_CP018664.1	723578	724888
gene-AUO97_RS03290	NZ_CP018664.1	724955	725398
gene-AUO97_RS03295	NZ_CP018664.1	725529	728252
gene-AUO97_RS03300	NZ_CP018664.1	728660	729301
gene-AUO97_RS03305	NZ_CP018664.1	729606	730418
gene-AUO97_RS03310	NZ_CP018664.1	730415	730993
gene-AUO97_RS03315	NZ_CP018664.1	731013	732083
gene-AUO97_RS03320	NZ_CP018664.1	732074	733360
gene-AUO97_RS03325	NZ_CP018664.1	733357	734253
gene-AUO97_RS03330	NZ_CP018664.1	734250	735053
gene-AUO97_RS03335	NZ_CP018664.1	735298	736347
gene-AUO97_RS03340	NZ_CP018664.1	736468	737343
gene-AUO97_RS03345	NZ_CP018664.1	737352	738347
gene-AUO97_RS03350	NZ_CP018664.1	738385	738897
gene-AUO97_RS03355	NZ_CP018664.1	738907	740136
gene-AUO97_RS03360	NZ_CP018664.1	740120	740779
gene-AUO97_RS03365	NZ_CP018664.1	741148	743022
gene-AUO97_RS03370	NZ_CP018664.1	743119	743697
gene-AUO97_RS03375	NZ_CP018664.1	743770	744483
gene-AUO97_RS03380	NZ_CP018664.1	744511	745041
gene-AUO97_RS03385	NZ_CP018664.1	745250	746422
gene-AUO97_RS03390	NZ_CP018664.1	746536	747978
gene-AUO97_RS03395	NZ_CP018664.1	748042	748728
gene-AUO97_RS03400	NZ_CP018664.1	748748	750406
gene-AUO97_RS03405	NZ_CP018664.1	750538	750918
gene-AUO97_RS03410	NZ_CP018664.1	751208	753010
gene-AUO97_RS03415	NZ_CP018664.1	753178	754959
gene-AUO97_RS03420	NZ_CP018664.1	755078	755560
gene-AUO97_RS03425	NZ_CP018664.1	755599	755982
gene-AUO97_RS03430	NZ_CP018664.1	756147	756593
gene-AUO97_RS03435	NZ_CP018664.1	756788	758251
gene-AUO97_RS03440	NZ_CP018664.1	758327	760402
gene-AUO97_RS03445	NZ_CP018664.1	760538	761302
gene-AUO97_RS03450	NZ_CP018664.1	761473	763251
gene-AUO97_RS03455	NZ_CP018664.1	763391	763606
gene-AUO97_RS03460	NZ_CP018664.1	763667	764440
gene-AUO97_RS03465	NZ_CP018664.1	764442	765569
gene-AUO97_RS03470	NZ_CP018664.1	765749	766564
gene-AUO97_RS03475	NZ_CP018664.1	766583	767476
gene-AUO97_RS03480	NZ_CP018664.1	767473	768507
gene-AUO97_RS03485	NZ_CP018664.1	768515	769282
gene-AUO97_RS03490	NZ_CP018664.1	769279	770034
gene-AUO97_RS03495	NZ_CP018664.1	770031	771059
gene-AUO97_RS03500	NZ_CP018664.1	771082	771972
gene-AUO97_RS03505	NZ_CP018664.1	772040	772966
gene-AUO97_RS03510	NZ_CP018664.1	772991	775741
gene-AUO97_RS03515	NZ_CP018664.1	775810	777078
gene-AUO97_RS03520	NZ_CP018664.1	777351	777566
gene-AUO97_RS03525	NZ_CP018664.1	777584	778474
gene-AUO97_RS03535	NZ_CP018664.1	778921	782673
gene-AUO97_RS03540	NZ_CP018664.1	782728	783504
gene-AUO97_RS03545	NZ_CP018664.1	783661	783894
gene-AUO97_RS03550	NZ_CP018664.1	783997	784215
gene-AUO97_RS03555	NZ_CP018664.1	784846	785388
gene-AUO97_RS03560	NZ_CP018664.1	785670	786971
gene-AUO97_RS03565	NZ_CP018664.1	787126	787212
gene-AUO97_RS03570	NZ_CP018664.1	787394	788431
gene-AUO97_RS03575	NZ_CP018664.1	788585	789613
gene-AUO97_RS03580	NZ_CP018664.1	789699	790268
gene-AUO97_RS03585	NZ_CP018664.1	790444	791577
gene-AUO97_RS03590	NZ_CP018664.1	791676	792005
gene-AUO97_RS03595	NZ_CP018664.1	792057	793958
gene-AUO97_RS03600	NZ_CP018664.1	793967	794932
gene-AUO97_RS03605	NZ_CP018664.1	794996	796249
gene-AUO97_RS03610	NZ_CP018664.1	796350	797069
gene-AUO97_RS03615	NZ_CP018664.1	797131	798042
gene-AUO97_RS03620	NZ_CP018664.1	798050	798901
gene-AUO97_RS03625	NZ_CP018664.1	798946	799560
gene-AUO97_RS03630	NZ_CP018664.1	799595	799897
gene-AUO97_RS03635	NZ_CP018664.1	799902	800381
gene-AUO97_RS03640	NZ_CP018664.1	800405	802276
gene-AUO97_RS03645	NZ_CP018664.1	802328	802642
gene-AUO97_RS03650	NZ_CP018664.1	802734	803222
gene-AUO97_RS03655	NZ_CP018664.1	803382	804659
gene-AUO97_RS03660	NZ_CP018664.1	804747	805259
gene-AUO97_RS03665	NZ_CP018664.1	805487	805816
gene-AUO97_RS03670	NZ_CP018664.1	806365	809052
gene-AUO97_RS03680	NZ_CP018664.1	809467	809859
gene-AUO97_RS03685	NZ_CP018664.1	809935	811242
gene-AUO97_RS03690	NZ_CP018664.1	811254	811514
gene-AUO97_RS03695	NZ_CP018664.1	811504	813333
gene-AUO97_RS03700	NZ_CP018664.1	813405	813767
gene-AUO97_RS03705	NZ_CP018664.1	813801	816947
gene-AUO97_RS03710	NZ_CP018664.1	816961	818460
gene-AUO97_RS03715	NZ_CP018664.1	818460	819764
gene-AUO97_RS03720	NZ_CP018664.1	819845	820306
gene-AUO97_RS03725	NZ_CP018664.1	820352	821272
gene-AUO97_RS03730	NZ_CP018664.1	821259	823229
gene-AUO97_RS03735	NZ_CP018664.1	823311	823661
gene-AUO97_RS03740	NZ_CP018664.1	823810	824493
gene-AUO97_RS03745	NZ_CP018664.1	824483	825856
gene-AUO97_RS03750	NZ_CP018664.1	825934	828291
gene-AUO97_RS03755	NZ_CP018664.1	828570	828950
gene-AUO97_RS03760	NZ_CP018664.1	829018	829899
gene-AUO97_RS03765	NZ_CP018664.1	830165	831214
gene-AUO97_RS03770	NZ_CP018664.1	831269	831565
gene-AUO97_RS03775	NZ_CP018664.1	831657	831986
gene-AUO97_RS03780	NZ_CP018664.1	832045	832743
gene-AUO97_RS03785	NZ_CP018664.1	832825	833850
gene-AUO97_RS19555	NZ_CP018664.1	833921	834067
gene-AUO97_RS03790	NZ_CP018664.1	834171	834434
gene-AUO97_RS03795	NZ_CP018664.1	834969	835187
gene-AUO97_RS03800	NZ_CP018664.1	835256	835459
gene-AUO97_RS03805	NZ_CP018664.1	836248	837453
gene-AUO97_RS03810	NZ_CP018664.1	837634	837966
gene-AUO97_RS03815	NZ_CP018664.1	838075	839172
gene-AUO97_RS03820	NZ_CP018664.1	839442	839933
gene-AUO97_RS19360	NZ_CP018664.1	840289	841008
gene-AUO97_RS03830	NZ_CP018664.1	841377	842477
gene-AUO97_RS03835	NZ_CP018664.1	843044	844183
gene-AUO97_RS03840	NZ_CP018664.1	844185	845171
gene-AUO97_RS03850	NZ_CP018664.1	845606	846100
gene-AUO97_RS03855	NZ_CP018664.1	846140	846562
gene-AUO97_RS03860	NZ_CP018664.1	846564	847001
gene-AUO97_RS03865	NZ_CP018664.1	847002	847898
gene-AUO97_RS03870	NZ_CP018664.1	848091	848426
gene-AUO97_RS03875	NZ_CP018664.1	848784	849977
gene-AUO97_RS03880	NZ_CP018664.1	850063	851436
gene-AUO97_RS03885	NZ_CP018664.1	851638	851752
gene-AUO97_RS03890	NZ_CP018664.1	851938	854830
gene-AUO97_RS03895	NZ_CP018664.1	855171	855246
gene-AUO97_RS03900	NZ_CP018664.1	855302	855378
gene-AUO97_RS03905	NZ_CP018664.1	855438	856974
gene-AUO97_RS03910	NZ_CP018664.1	857517	858020
gene-AUO97_RS03915	NZ_CP018664.1	858026	859249
gene-AUO97_RS03920	NZ_CP018664.1	859264	859743
gene-AUO97_RS03925	NZ_CP018664.1	859791	860801
gene-AUO97_RS03930	NZ_CP018664.1	860908	862533
gene-AUO97_RS03935	NZ_CP018664.1	862534	863343
gene-AUO97_RS03940	NZ_CP018664.1	863547	864881
gene-AUO97_RS03945	NZ_CP018664.1	864924	865295
gene-AUO97_RS03950	NZ_CP018664.1	865306	865980
gene-AUO97_RS03955	NZ_CP018664.1	866065	866508
gene-AUO97_RS03960	NZ_CP018664.1	866551	867390
gene-AUO97_RS03965	NZ_CP018664.1	867391	868203
gene-AUO97_RS03970	NZ_CP018664.1	868227	869210
gene-AUO97_RS03975	NZ_CP018664.1	869383	869811
gene-AUO97_RS03980	NZ_CP018664.1	869824	870210
gene-AUO97_RS03985	NZ_CP018664.1	870381	871034
gene-AUO97_RS03990	NZ_CP018664.1	871041	871469
gene-AUO97_RS03995	NZ_CP018664.1	871487	872143
gene-AUO97_RS04000	NZ_CP018664.1	872248	874188
gene-AUO97_RS04005	NZ_CP018664.1	874207	875043
gene-AUO97_RS04010	NZ_CP018664.1	875054	876211
gene-AUO97_RS04015	NZ_CP018664.1	876254	877867
gene-AUO97_RS04020	NZ_CP018664.1	877878	878789
gene-AUO97_RS04025	NZ_CP018664.1	878810	880615
gene-AUO97_RS04030	NZ_CP018664.1	880802	881401
gene-AUO97_RS04035	NZ_CP018664.1	881433	882596
gene-AUO97_RS04040	NZ_CP018664.1	882733	883296
gene-AUO97_RS04045	NZ_CP018664.1	883316	883666
gene-AUO97_RS04050	NZ_CP018664.1	883799	883913
gene-AUO97_RS04055	NZ_CP018664.1	884098	886990
gene-AUO97_RS04060	NZ_CP018664.1	887331	887406
gene-AUO97_RS04065	NZ_CP018664.1	887462	887538
gene-AUO97_RS04070	NZ_CP018664.1	887598	889134
gene-AUO97_RS04075	NZ_CP018664.1	889597	890664
gene-AUO97_RS04080	NZ_CP018664.1	890683	891516
gene-AUO97_RS04085	NZ_CP018664.1	891558	892415
gene-AUO97_RS04090	NZ_CP018664.1	892533	893138
gene-AUO97_RS04095	NZ_CP018664.1	893206	893733
gene-AUO97_RS04100	NZ_CP018664.1	893782	894027
gene-AUO97_RS04105	NZ_CP018664.1	894190	895176
gene-AUO97_RS04110	NZ_CP018664.1	895388	896050
gene-AUO97_RS04115	NZ_CP018664.1	896108	898051
gene-AUO97_RS04120	NZ_CP018664.1	898340	899791
gene-AUO97_RS04125	NZ_CP018664.1	899829	900917
gene-AUO97_RS04130	NZ_CP018664.1	900927	901403
gene-AUO97_RS04135	NZ_CP018664.1	901493	902377
gene-AUO97_RS04140	NZ_CP018664.1	902608	903279
gene-AUO97_RS04145	NZ_CP018664.1	903437	904150
gene-AUO97_RS04150	NZ_CP018664.1	904223	904798
gene-AUO97_RS04155	NZ_CP018664.1	904851	905444
gene-AUO97_RS04160	NZ_CP018664.1	905732	906979
gene-AUO97_RS04165	NZ_CP018664.1	907000	907914
gene-AUO97_RS04170	NZ_CP018664.1	908020	908814
gene-AUO97_RS04175	NZ_CP018664.1	908891	909532
gene-AUO97_RS04180	NZ_CP018664.1	909572	910069
gene-AUO97_RS04185	NZ_CP018664.1	910294	910986
gene-AUO97_RS04190	NZ_CP018664.1	911107	911183
gene-AUO97_RS04195	NZ_CP018664.1	911775	914141
gene-AUO97_RS04200	NZ_CP018664.1	914201	914794
gene-AUO97_RS04205	NZ_CP018664.1	914902	914978
gene-AUO97_RS04210	NZ_CP018664.1	915018	915094
gene-AUO97_RS04215	NZ_CP018664.1	915105	915195
gene-AUO97_RS04220	NZ_CP018664.1	915457	917874
gene-AUO97_RS04225	NZ_CP018664.1	918008	920062
gene-AUO97_RS04230	NZ_CP018664.1	920103	920312
gene-AUO97_RS04235	NZ_CP018664.1	920324	920755
gene-AUO97_RS04240	NZ_CP018664.1	920904	923099
gene-AUO97_RS04245	NZ_CP018664.1	923287	923853
gene-AUO97_RS04250	NZ_CP018664.1	923932	925017
gene-AUO97_RS04255	NZ_CP018664.1	925787	926176
gene-AUO97_RS04260	NZ_CP018664.1	926183	926440
gene-AUO97_RS04265	NZ_CP018664.1	926628	927800
gene-AUO97_RS04270	NZ_CP018664.1	927850	929340
gene-AUO97_RS04275	NZ_CP018664.1	929522	929899
gene-AUO97_RS04280	NZ_CP018664.1	929918	930925
gene-AUO97_RS04285	NZ_CP018664.1	930943	931569
gene-AUO97_RS04290	NZ_CP018664.1	931582	931968
gene-AUO97_RS04295	NZ_CP018664.1	931988	932344
gene-AUO97_RS04300	NZ_CP018664.1	932452	932568
gene-AUO97_RS04305	NZ_CP018664.1	932589	933908
gene-AUO97_RS04310	NZ_CP018664.1	933954	934394
gene-AUO97_RS04315	NZ_CP018664.1	934398	934574
gene-AUO97_RS04320	NZ_CP018664.1	934581	935078
gene-AUO97_RS04325	NZ_CP018664.1	935081	935431
gene-AUO97_RS04330	NZ_CP018664.1	935446	935979
gene-AUO97_RS04335	NZ_CP018664.1	935993	936388
gene-AUO97_RS04340	NZ_CP018664.1	936400	936705
gene-AUO97_RS04345	NZ_CP018664.1	936715	937251
gene-AUO97_RS04350	NZ_CP018664.1	937267	937584
gene-AUO97_RS04355	NZ_CP018664.1	937594	937962
gene-AUO97_RS04360	NZ_CP018664.1	938055	938312
gene-AUO97_RS04365	NZ_CP018664.1	938309	938506
gene-AUO97_RS04370	NZ_CP018664.1	938506	938919
gene-AUO97_RS04375	NZ_CP018664.1	938923	939675
gene-AUO97_RS04380	NZ_CP018664.1	939677	940006
gene-AUO97_RS04385	NZ_CP018664.1	940018	940293
gene-AUO97_RS04390	NZ_CP018664.1	940307	941131
gene-AUO97_RS04395	NZ_CP018664.1	941143	941463
gene-AUO97_RS04400	NZ_CP018664.1	941460	942062
gene-AUO97_RS04405	NZ_CP018664.1	942074	942712
gene-AUO97_RS04410	NZ_CP018664.1	942770	943081
gene-AUO97_RS04415	NZ_CP018664.1	943333	944061
gene-AUO97_RS04420	NZ_CP018664.1	944229	945419
gene-AUO97_RS04425	NZ_CP018664.1	945463	947010
gene-AUO97_RS04430	NZ_CP018664.1	947156	947920
gene-AUO97_RS04435	NZ_CP018664.1	948006	948443
gene-AUO97_RS04440	NZ_CP018664.1	948552	949328
gene-AUO97_RS04445	NZ_CP018664.1	949452	950402
gene-AUO97_RS04450	NZ_CP018664.1	950445	951710
gene-AUO97_RS04455	NZ_CP018664.1	951817	952689
gene-AUO97_RS04460	NZ_CP018664.1	952965	955538
gene-AUO97_RS04465	NZ_CP018664.1	955582	956568
gene-AUO97_RS04470	NZ_CP018664.1	956648	957463
gene-AUO97_RS04475	NZ_CP018664.1	957484	959529
gene-AUO97_RS04480	NZ_CP018664.1	959522	960157
gene-AUO97_RS04485	NZ_CP018664.1	960160	960561
gene-AUO97_RS04490	NZ_CP018664.1	960576	961157
gene-AUO97_RS04495	NZ_CP018664.1	961315	962328
gene-AUO97_RS04500	NZ_CP018664.1	962398	962685
gene-AUO97_RS04505	NZ_CP018664.1	962697	963338
gene-AUO97_RS04510	NZ_CP018664.1	963365	964045
gene-AUO97_RS04515	NZ_CP018664.1	964045	964821
gene-AUO97_RS04520	NZ_CP018664.1	964818	965636
gene-AUO97_RS19370	NZ_CP018664.1	965763	965948
gene-AUO97_RS04525	NZ_CP018664.1	966040	967887
gene-AUO97_RS04530	NZ_CP018664.1	968297	969127
gene-AUO97_RS04535	NZ_CP018664.1	969250	971154
gene-AUO97_RS04540	NZ_CP018664.1	971458	972060
gene-AUO97_RS04545	NZ_CP018664.1	972188	973138
gene-AUO97_RS04550	NZ_CP018664.1	973312	974100
gene-AUO97_RS04555	NZ_CP018664.1	974148	976451
gene-AUO97_RS04560	NZ_CP018664.1	976709	978532
gene-AUO97_RS04565	NZ_CP018664.1	978604	979251
gene-AUO97_RS04570	NZ_CP018664.1	979505	979759
gene-AUO97_RS04575	NZ_CP018664.1	979829	980929
gene-AUO97_RS04580	NZ_CP018664.1	981062	981859
gene-AUO97_RS04585	NZ_CP018664.1	981862	983124
gene-AUO97_RS04590	NZ_CP018664.1	983298	984482
gene-AUO97_RS04595	NZ_CP018664.1	984852	985829
gene-AUO97_RS04600	NZ_CP018664.1	985829	987898
gene-AUO97_RS04605	NZ_CP018664.1	988122	988952
gene-AUO97_RS04610	NZ_CP018664.1	989024	989233
gene-AUO97_RS04615	NZ_CP018664.1	989419	990534
gene-AUO97_RS04620	NZ_CP018664.1	990537	991430
gene-AUO97_RS04625	NZ_CP018664.1	991539	992405
gene-AUO97_RS04630	NZ_CP018664.1	992554	992973
gene-AUO97_RS04635	NZ_CP018664.1	993068	993499
gene-AUO97_RS04640	NZ_CP018664.1	993598	994953
gene-AUO97_RS04645	NZ_CP018664.1	994989	995297
gene-AUO97_RS04650	NZ_CP018664.1	995891	996652
gene-AUO97_RS04655	NZ_CP018664.1	996715	997689
gene-AUO97_RS04660	NZ_CP018664.1	997702	999045
gene-AUO97_RS04665	NZ_CP018664.1	999063	1000532
gene-AUO97_RS04670	NZ_CP018664.1	1000532	1001563
gene-AUO97_RS04675	NZ_CP018664.1	1001582	1002796
gene-AUO97_RS04680	NZ_CP018664.1	1002941	1004212
gene-AUO97_RS04685	NZ_CP018664.1	1005248	1006681
gene-AUO97_RS04690	NZ_CP018664.1	1007095	1008372
gene-AUO97_RS04695	NZ_CP018664.1	1008500	1009294
gene-AUO97_RS04700	NZ_CP018664.1	1009310	1009843
gene-AUO97_RS04705	NZ_CP018664.1	1009893	1010456
gene-AUO97_RS04710	NZ_CP018664.1	1010596	1011063
gene-AUO97_RS04715	NZ_CP018664.1	1011222	1011866
gene-AUO97_RS04720	NZ_CP018664.1	1011989	1013107
gene-AUO97_RS04725	NZ_CP018664.1	1013223	1013798
gene-AUO97_RS04730	NZ_CP018664.1	1013991	1016141
gene-AUO97_RS04735	NZ_CP018664.1	1016178	1017407
gene-AUO97_RS04740	NZ_CP018664.1	1017777	1018142
gene-AUO97_RS04745	NZ_CP018664.1	1018367	1018954
