GeneID	GenedbRef	GeneName	Locus_tag	Start	End
gene-AUO97_RS01740	Gene	AUO97_RS01740	AUO97_RS01740	380075	380836
gene-AUO97_RS01745	Gene	AUO97_RS01745	AUO97_RS01745	380851	381720
gene-AUO97_RS01760	Gene	AUO97_RS01760	AUO97_RS01760	382754	383380
gene-AUO97_RS01765	Gene	AUO97_RS01765	AUO97_RS01765	383462	384622
gene-AUO97_RS01770	Gene	AUO97_RS01770	AUO97_RS01770	384632	385972
gene-AUO97_RS01775	Gene	AUO97_RS01775	AUO97_RS01775	385986	387605
gene-AUO97_RS01780	Gene	AUO97_RS01780	AUO97_RS01780	387617	390832
gene-AUO97_RS01785	Gene	AUO97_RS01785	AUO97_RS01785	390845	394081
gene-AUO97_RS01790	Gene	AUO97_RS01790	AUO97_RS01790	394085	396595
gene-AUO97_RS01795	Gene	dhbA	AUO97_RS01795	396603	397394
gene-AUO97_RS01800	Gene	AUO97_RS01800	AUO97_RS01800	397431	398060
gene-AUO97_RS01805	Gene	AUO97_RS01805	AUO97_RS01805	398152	399327
gene-AUO97_RS01810	Gene	AUO97_RS01810	AUO97_RS01810	399704	400630
gene-AUO97_RS01825	Gene	AUO97_RS01825	AUO97_RS01825	402350	402925
gene-AUO97_RS01835	Gene	purL	AUO97_RS01835	404201	408034
gene-AUO97_RS01840	Gene	AUO97_RS01840	AUO97_RS01840	408344	409684
gene-AUO97_RS01845	Gene	ruvA	AUO97_RS01845	409776	410375
gene-AUO97_RS01850	Gene	ruvB	AUO97_RS01850	410384	411388
gene-AUO97_RS01855	Gene	AUO97_RS01855	AUO97_RS01855	411593	412927
gene-AUO97_RS01860	Gene	ybgC	AUO97_RS01860	413138	413545
gene-AUO97_RS01865	Gene	tolQ	AUO97_RS01865	413569	414267
gene-AUO97_RS01870	Gene	tolR	AUO97_RS01870	414267	414719
gene-AUO97_RS01875	Gene	tolA	AUO97_RS01875	414723	416126
gene-AUO97_RS01880	Gene	tolB	AUO97_RS01880	416220	417500
gene-AUO97_RS01885	Gene	pal	AUO97_RS01885	417528	418091
gene-AUO97_RS01890	Gene	AUO97_RS01890	AUO97_RS01890	418146	418334
gene-AUO97_RS01895	Gene	AUO97_RS01895	AUO97_RS01895	418517	419488
gene-AUO97_RS01900	Gene	AUO97_RS01900	AUO97_RS01900	419545	420321
gene-AUO97_RS01905	Gene	AUO97_RS01905	AUO97_RS01905	420481	421095
gene-AUO97_RS01910	Gene	AUO97_RS01910	AUO97_RS01910	421085	421405
gene-AUO97_RS01915	Gene	AUO97_RS01915	AUO97_RS01915	421395	421784
gene-AUO97_RS01920	Gene	AUO97_RS01920	AUO97_RS01920	421874	424321
gene-AUO97_RS01925	Gene	rbtA	AUO97_RS01925	424336	426189
gene-AUO97_RS01930	Gene	hda	AUO97_RS01930	426507	427205
gene-AUO97_RS01935	Gene	AUO97_RS01935	AUO97_RS01935	427226	428419
gene-AUO97_RS01940	Gene	purM	AUO97_RS01940	428555	429625
gene-AUO97_RS01945	Gene	AUO97_RS01945	AUO97_RS01945	429622	430251
gene-AUO97_RS01950	Gene	AUO97_RS01950	AUO97_RS01950	430315	431124
gene-AUO97_RS01955	Gene	sppA	AUO97_RS01955	431143	432159
gene-AUO97_RS01960	Gene	AUO97_RS01960	AUO97_RS01960	432292	433275
gene-AUO97_RS01965	Gene	AUO97_RS01965	AUO97_RS01965	433228	435660
gene-AUO97_RS01970	Gene	lolD	AUO97_RS01970	435746	436432
gene-AUO97_RS01975	Gene	AUO97_RS01975	AUO97_RS01975	436425	437660
gene-AUO97_RS01980	Gene	AUO97_RS01980	AUO97_RS01980	437908	438816
gene-AUO97_RS01985	Gene	AUO97_RS01985	AUO97_RS01985	438827	439312
gene-AUO97_RS01990	Gene	AUO97_RS01990	AUO97_RS01990	439569	440510
gene-AUO97_RS19540	Gene	AUO97_RS19540	AUO97_RS19540	440544	440690
gene-AUO97_RS01995	Gene	serC	AUO97_RS01995	440748	441827
gene-AUO97_RS02000	Gene	AUO97_RS02000	AUO97_RS02000	442207	443694
gene-AUO97_RS02005	Gene	AUO97_RS02005	AUO97_RS02005	443707	444828
gene-AUO97_RS02010	Gene	AUO97_RS02010	AUO97_RS02010	444892	445962
gene-AUO97_RS02015	Gene	AUO97_RS02015	AUO97_RS02015	445959	447050
gene-AUO97_RS02020	Gene	AUO97_RS02020	AUO97_RS02020	447315	448109
gene-AUO97_RS02025	Gene	AUO97_RS02025	AUO97_RS02025	448106	449086
gene-AUO97_RS02030	Gene	AUO97_RS02030	AUO97_RS02030	449086	449466
gene-AUO97_RS02035	Gene	AUO97_RS02035	AUO97_RS02035	449476	451122
gene-AUO97_RS02040	Gene	gyrA	AUO97_RS02040	451173	453887
gene-AUO97_RS02045	Gene	AUO97_RS02045	AUO97_RS02045	454253	455185
gene-AUO97_RS02050	Gene	AUO97_RS02050	AUO97_RS02050	455203	455952
gene-AUO97_RS02055	Gene	AUO97_RS02055	AUO97_RS02055	456389	457276
gene-AUO97_RS02060	Gene	AUO97_RS02060	AUO97_RS02060	457439	458062
gene-AUO97_RS02065	Gene	dapF	AUO97_RS02065	458149	458994
gene-AUO97_RS02070	Gene	lysA	AUO97_RS02070	459000	460250
gene-AUO97_RS02075	Gene	AUO97_RS02075	AUO97_RS02075	460273	460497
gene-AUO97_RS02080	Gene	AUO97_RS02080	AUO97_RS02080	460638	462044
gene-AUO97_RS02085	Gene	radA	AUO97_RS02085	462534	463922
gene-AUO97_RS02090	Gene	AUO97_RS02090	AUO97_RS02090	464005	464985
gene-AUO97_RS02095	Gene	genX	AUO97_RS02095	465044	466018
gene-AUO97_RS02100	Gene	AUO97_RS02100	AUO97_RS02100	466015	467082
gene-AUO97_RS02105	Gene	AUO97_RS02105	AUO97_RS02105	467187	467579
gene-AUO97_RS02110	Gene	fdhD	AUO97_RS02110	467699	468490
gene-AUO97_RS02115	Gene	AUO97_RS02115	AUO97_RS02115	468569	470977
gene-AUO97_RS02120	Gene	AUO97_RS02120	AUO97_RS02120	471372	472529
gene-AUO97_RS02125	Gene	AUO97_RS02125	AUO97_RS02125	472526	473092
gene-AUO97_RS02130	Gene	AUO97_RS02130	AUO97_RS02130	473215	473997
gene-AUO97_RS02135	Gene	AUO97_RS02135	AUO97_RS02135	474035	474640
gene-AUO97_RS02140	Gene	AUO97_RS02140	AUO97_RS02140	474755	475372
gene-AUO97_RS02145	Gene	AUO97_RS02145	AUO97_RS02145	475481	476344
gene-AUO97_RS02150	Gene	AUO97_RS02150	AUO97_RS02150	476424	477002
gene-AUO97_RS02160	Gene	AUO97_RS02160	AUO97_RS02160	477731	478336
gene-AUO97_RS02165	Gene	AUO97_RS02165	AUO97_RS02165	478512	478820
gene-AUO97_RS02170	Gene	AUO97_RS02170	AUO97_RS02170	479025	479534
gene-AUO97_RS02175	Gene	AUO97_RS02175	AUO97_RS02175	479534	480391
gene-AUO97_RS02180	Gene	AUO97_RS02180	AUO97_RS02180	480391	480831
gene-AUO97_RS02185	Gene	AUO97_RS02185	AUO97_RS02185	481009	481749
gene-AUO97_RS02190	Gene	AUO97_RS02190	AUO97_RS02190	481887	482306
gene-AUO97_RS02195	Gene	AUO97_RS02195	AUO97_RS02195	482585	482842
gene-AUO97_RS02200	Gene	AUO97_RS02200	AUO97_RS02200	482876	483382
gene-AUO97_RS02205	Gene	AUO97_RS02205	AUO97_RS02205	483452	487450
gene-AUO97_RS02210	Gene	AUO97_RS02210	AUO97_RS02210	488057	488587
gene-AUO97_RS02215	Gene	AUO97_RS02215	AUO97_RS02215	488667	488756
gene-AUO97_RS02220	Gene	greB	AUO97_RS02220	488846	489340
gene-AUO97_RS02225	Gene	AUO97_RS02225	AUO97_RS02225	489713	490825
gene-AUO97_RS02230	Gene	AUO97_RS02230	AUO97_RS02230	490917	491300
gene-AUO97_RS02235	Gene	ttcA	AUO97_RS02235	491507	492412
gene-AUO97_RS02245	Gene	AUO97_RS02245	AUO97_RS02245	492916	493779
gene-AUO97_RS02250	Gene	htpX	AUO97_RS02250	494037	494942
gene-AUO97_RS02255	Gene	AUO97_RS02255	AUO97_RS02255	494993	495568
gene-AUO97_RS02260	Gene	AUO97_RS02260	AUO97_RS02260	495641	498736
gene-AUO97_RS02265	Gene	AUO97_RS02265	AUO97_RS02265	499000	500142
gene-AUO97_RS02270	Gene	AUO97_RS02270	AUO97_RS02270	500186	501148
gene-AUO97_RS02275	Gene	AUO97_RS02275	AUO97_RS02275	501255	501629
gene-AUO97_RS02280	Gene	groL	AUO97_RS02280	501804	503438
gene-AUO97_RS02285	Gene	AUO97_RS02285	AUO97_RS02285	503497	503787
gene-AUO97_RS02290	Gene	AUO97_RS02290	AUO97_RS02290	503973	504731
gene-AUO97_RS02295	Gene	AUO97_RS02295	AUO97_RS02295	504712	505650
gene-AUO97_RS02300	Gene	AUO97_RS02300	AUO97_RS02300	506042	507874
gene-AUO97_RS02305	Gene	glpD	AUO97_RS02305	507916	509433
gene-AUO97_RS02310	Gene	glpK	AUO97_RS02310	509588	511096
gene-AUO97_RS02315	Gene	AUO97_RS02315	AUO97_RS02315	511471	512802
gene-AUO97_RS02320	Gene	AUO97_RS02320	AUO97_RS02320	512919	513341
gene-AUO97_RS02325	Gene	AUO97_RS02325	AUO97_RS02325	513364	514032
gene-AUO97_RS02330	Gene	folD	AUO97_RS02330	514273	515121
gene-AUO97_RS02335	Gene	AUO97_RS02335	AUO97_RS02335	515274	515347
gene-AUO97_RS02340	Gene	AUO97_RS02340	AUO97_RS02340	515359	515444
gene-AUO97_RS02345	Gene	AUO97_RS02345	AUO97_RS02345	515545	517308
gene-AUO97_RS02350	Gene	AUO97_RS02350	AUO97_RS02350	517505	517590
gene-AUO97_RS02355	Gene	AUO97_RS02355	AUO97_RS02355	517666	518010
gene-AUO97_RS02360	Gene	AUO97_RS02360	AUO97_RS02360	518011	518325
gene-AUO97_RS02365	Gene	folP	AUO97_RS02365	518460	519311
gene-AUO97_RS02370	Gene	ftsH	AUO97_RS02370	519443	521338
gene-AUO97_RS02375	Gene	rlmE	AUO97_RS02375	521473	522123
gene-AUO97_RS02380	Gene	yhbY	AUO97_RS02380	522323	522646
gene-AUO97_RS02385	Gene	AUO97_RS02385	AUO97_RS02385	522661	523197
gene-AUO97_RS02390	Gene	AUO97_RS02390	AUO97_RS02390	523256	523843
gene-AUO97_RS02400	Gene	carA	AUO97_RS02400	524156	525295
gene-AUO97_RS02405	Gene	carB	AUO97_RS02405	525310	528540
gene-AUO97_RS02410	Gene	greA	AUO97_RS02410	528628	529104
gene-AUO97_RS02415	Gene	AUO97_RS02415	AUO97_RS02415	529185	529772
gene-AUO97_RS02420	Gene	AUO97_RS02420	AUO97_RS02420	529912	530304
gene-AUO97_RS02425	Gene	AUO97_RS02425	AUO97_RS02425	530417	531049
gene-AUO97_RS02430	Gene	AUO97_RS02430	AUO97_RS02430	531171	531608
gene-AUO97_RS02435	Gene	AUO97_RS02435	AUO97_RS02435	531664	531993
gene-AUO97_RS02440	Gene	AUO97_RS02440	AUO97_RS02440	532075	532791
gene-AUO97_RS02445	Gene	AUO97_RS02445	AUO97_RS02445	532788	534512
gene-AUO97_RS02450	Gene	AUO97_RS02450	AUO97_RS02450	534509	536164
gene-AUO97_RS02460	Gene	AUO97_RS02460	AUO97_RS02460	546456	547958
gene-AUO97_RS02465	Gene	AUO97_RS02465	AUO97_RS02465	548196	549095
gene-AUO97_RS02470	Gene	AUO97_RS02470	AUO97_RS02470	549125	550048
gene-AUO97_RS02475	Gene	trpS	AUO97_RS02475	550256	551269
gene-AUO97_RS02480	Gene	sucD	AUO97_RS02480	551685	552575
gene-AUO97_RS02485	Gene	sucC	AUO97_RS02485	552590	553756
gene-AUO97_RS02490	Gene	lpdA	AUO97_RS02490	553904	555337
gene-AUO97_RS02495	Gene	odhB	AUO97_RS02495	555400	556596
gene-AUO97_RS02500	Gene	AUO97_RS02500	AUO97_RS02500	556596	559436
gene-AUO97_RS19340	Gene	AUO97_RS19340	AUO97_RS19340	559439	559573
gene-AUO97_RS02510	Gene	AUO97_RS02510	AUO97_RS02510	560007	560717
gene-AUO97_RS02515	Gene	AUO97_RS02515	AUO97_RS02515	560732	562567
gene-AUO97_RS02520	Gene	sdhD	AUO97_RS02520	562580	562945
gene-AUO97_RS02525	Gene	sdhC	AUO97_RS02525	562945	563346
gene-AUO97_RS02530	Gene	gltA	AUO97_RS02530	564302	565576
gene-AUO97_RS02535	Gene	AUO97_RS02535	AUO97_RS02535	565647	566132
gene-AUO97_RS02540	Gene	AUO97_RS02540	AUO97_RS02540	566244	567176
gene-AUO97_RS02545	Gene	AUO97_RS02545	AUO97_RS02545	567217	568338
gene-AUO97_RS02550	Gene	AUO97_RS02550	AUO97_RS02550	568564	569088
gene-AUO97_RS02555	Gene	AUO97_RS02555	AUO97_RS02555	569164	569370
gene-AUO97_RS02560	Gene	rpoD	AUO97_RS02560	569729	571615
gene-AUO97_RS02565	Gene	AUO97_RS02565	AUO97_RS02565	571713	572000
gene-AUO97_RS02570	Gene	lipB	AUO97_RS02570	572184	572837
gene-AUO97_RS02575	Gene	AUO97_RS02575	AUO97_RS02575	572918	573451
gene-AUO97_RS02580	Gene	AUO97_RS02580	AUO97_RS02580	573453	574637
gene-AUO97_RS02585	Gene	AUO97_RS02585	AUO97_RS02585	574903	576288
gene-AUO97_RS02590	Gene	AUO97_RS02590	AUO97_RS02590	576328	576888
gene-AUO97_RS02595	Gene	AUO97_RS02595	AUO97_RS02595	577005	577385
gene-AUO97_RS02600	Gene	AUO97_RS02600	AUO97_RS02600	577435	577908
gene-AUO97_RS02605	Gene	cobA	AUO97_RS02605	577985	579358
gene-AUO97_RS02610	Gene	serS	AUO97_RS02610	579426	580697
gene-AUO97_RS02615	Gene	AUO97_RS02615	AUO97_RS02615	580816	581604
gene-AUO97_RS02620	Gene	lolA	AUO97_RS02620	581732	582427
gene-AUO97_RS02625	Gene	rpmA	AUO97_RS02625	582668	582925
gene-AUO97_RS02630	Gene	rplU	AUO97_RS02630	582944	583255
gene-AUO97_RS02635	Gene	AUO97_RS02635	AUO97_RS02635	583352	583651
gene-AUO97_RS02640	Gene	AUO97_RS02640	AUO97_RS02640	583699	584676
gene-AUO97_RS02645	Gene	AUO97_RS02645	AUO97_RS02645	584691	586751
gene-AUO97_RS02650	Gene	AUO97_RS02650	AUO97_RS02650	586936	587562
gene-AUO97_RS02655	Gene	adeI	AUO97_RS02655	587587	588837
gene-AUO97_RS02660	Gene	adeJ	AUO97_RS02660	588850	592026
gene-AUO97_RS02665	Gene	adeK	AUO97_RS02665	592026	593480
gene-AUO97_RS02670	Gene	AUO97_RS02670	AUO97_RS02670	593590	593940
gene-AUO97_RS02675	Gene	AUO97_RS02675	AUO97_RS02675	593948	594382
gene-AUO97_RS02680	Gene	AUO97_RS02680	AUO97_RS02680	594379	594813
gene-AUO97_RS02685	Gene	AUO97_RS02685	AUO97_RS02685	594868	595674
gene-AUO97_RS02690	Gene	AUO97_RS02690	AUO97_RS02690	595700	596377
gene-AUO97_RS02695	Gene	AUO97_RS02695	AUO97_RS02695	596574	599453
gene-AUO97_RS02700	Gene	AUO97_RS02700	AUO97_RS02700	599510	600094
gene-AUO97_RS02705	Gene	AUO97_RS02705	AUO97_RS02705	600232	601248
gene-AUO97_RS02710	Gene	AUO97_RS02710	AUO97_RS02710	601377	602282
gene-AUO97_RS02715	Gene	AUO97_RS02715	AUO97_RS02715	602399	603283
gene-AUO97_RS02725	Gene	AUO97_RS02725	AUO97_RS02725	603586	604773
gene-AUO97_RS02730	Gene	AUO97_RS02730	AUO97_RS02730	604926	605624
gene-AUO97_RS02735	Gene	AUO97_RS02735	AUO97_RS02735	605625	606959
gene-AUO97_RS02740	Gene	AUO97_RS02740	AUO97_RS02740	606985	607659
gene-AUO97_RS02745	Gene	AUO97_RS02745	AUO97_RS02745	607674	609323
gene-AUO97_RS02750	Gene	AUO97_RS02750	AUO97_RS02750	609507	610811
gene-AUO97_RS02755	Gene	AUO97_RS02755	AUO97_RS02755	611357	612604
gene-AUO97_RS02760	Gene	AUO97_RS02760	AUO97_RS02760	612732	613358
gene-AUO97_RS02765	Gene	AUO97_RS02765	AUO97_RS02765	613426	614343
gene-AUO97_RS02770	Gene	AUO97_RS02770	AUO97_RS02770	614449	614910
gene-AUO97_RS02775	Gene	AUO97_RS02775	AUO97_RS02775	614939	615793
gene-AUO97_RS02780	Gene	AUO97_RS02780	AUO97_RS02780	615862	616230
gene-AUO97_RS02785	Gene	AUO97_RS02785	AUO97_RS02785	616290	617201
gene-AUO97_RS02790	Gene	prpF	AUO97_RS02790	617361	618548
gene-AUO97_RS02795	Gene	AUO97_RS02795	AUO97_RS02795	618928	620283
gene-AUO97_RS02800	Gene	AUO97_RS02800	AUO97_RS02800	620360	620432
gene-AUO97_RS02805	Gene	hchA	AUO97_RS02805	620446	621321
gene-AUO97_RS02810	Gene	AUO97_RS02810	AUO97_RS02810	621524	622522
gene-AUO97_RS02815	Gene	AUO97_RS02815	AUO97_RS02815	622569	623462
gene-AUO97_RS02820	Gene	AUO97_RS02820	AUO97_RS02820	623623	624441
gene-AUO97_RS02825	Gene	AUO97_RS02825	AUO97_RS02825	624797	625597
gene-AUO97_RS02830	Gene	AUO97_RS02830	AUO97_RS02830	625704	626696
gene-AUO97_RS02835	Gene	AUO97_RS02835	AUO97_RS02835	626739	627773
gene-AUO97_RS02840	Gene	AUO97_RS02840	AUO97_RS02840	627937	628635
gene-AUO97_RS02845	Gene	AUO97_RS02845	AUO97_RS02845	629233	630744
gene-AUO97_RS02850	Gene	thrH	AUO97_RS02850	630812	631429
gene-AUO97_RS02855	Gene	AUO97_RS02855	AUO97_RS02855	631614	632348
gene-AUO97_RS02860	Gene	AUO97_RS02860	AUO97_RS02860	632520	633905
gene-AUO97_RS19350	Gene	AUO97_RS19350	AUO97_RS19350	633935	634108
gene-AUO97_RS02865	Gene	rng	AUO97_RS02865	634248	635702
gene-AUO97_RS02870	Gene	AUO97_RS02870	AUO97_RS02870	635816	636376
gene-AUO97_RS02875	Gene	mreD	AUO97_RS02875	636364	636855
gene-AUO97_RS02880	Gene	mreC	AUO97_RS02880	636842	637699
gene-AUO97_RS02885	Gene	AUO97_RS02885	AUO97_RS02885	637716	638756
gene-AUO97_RS02890	Gene	gatC	AUO97_RS02890	638890	639204
gene-AUO97_RS02895	Gene	gatA	AUO97_RS02895	639258	640736
gene-AUO97_RS02900	Gene	gatB	AUO97_RS02900	640736	642205
gene-AUO97_RS02905	Gene	AUO97_RS02905	AUO97_RS02905	642377	642955
gene-AUO97_RS02910	Gene	AUO97_RS02910	AUO97_RS02910	643034	643552
gene-AUO97_RS02915	Gene	AUO97_RS02915	AUO97_RS02915	643636	644703
gene-AUO97_RS02920	Gene	AUO97_RS02920	AUO97_RS02920	644828	645577
gene-AUO97_RS02925	Gene	AUO97_RS02925	AUO97_RS02925	645619	647667
gene-AUO97_RS02930	Gene	sbmA	AUO97_RS02930	647936	649129
gene-AUO97_RS02935	Gene	AUO97_RS02935	AUO97_RS02935	649366	650601
gene-AUO97_RS02940	Gene	AUO97_RS02940	AUO97_RS02940	650799	651770
gene-AUO97_RS02945	Gene	AUO97_RS02945	AUO97_RS02945	651939	653414
gene-AUO97_RS19355	Gene	AUO97_RS19355	AUO97_RS19355	653514	653654
gene-AUO97_RS02950	Gene	AUO97_RS02950	AUO97_RS02950	653837	654040
gene-AUO97_RS02955	Gene	AUO97_RS02955	AUO97_RS02955	654551	655255
gene-AUO97_RS02960	Gene	AUO97_RS02960	AUO97_RS02960	655283	656497
gene-AUO97_RS02965	Gene	yccS	AUO97_RS02965	656625	658799
gene-AUO97_RS02970	Gene	AUO97_RS02970	AUO97_RS02970	658900	659475
gene-AUO97_RS02975	Gene	AUO97_RS02975	AUO97_RS02975	659633	662179
gene-AUO97_RS02980	Gene	AUO97_RS02980	AUO97_RS02980	662306	663091
gene-AUO97_RS02985	Gene	AUO97_RS02985	AUO97_RS02985	663299	663374
gene-AUO97_RS02990	Gene	AUO97_RS02990	AUO97_RS02990	663441	663517
gene-AUO97_RS02995	Gene	AUO97_RS02995	AUO97_RS02995	663557	663632
gene-AUO97_RS03000	Gene	AUO97_RS03000	AUO97_RS03000	663654	663730
gene-AUO97_RS03005	Gene	AUO97_RS03005	AUO97_RS03005	663778	663854
gene-AUO97_RS03010	Gene	AUO97_RS03010	AUO97_RS03010	663879	663954
gene-AUO97_RS03015	Gene	AUO97_RS03015	AUO97_RS03015	664161	664664
gene-AUO97_RS03020	Gene	AUO97_RS03020	AUO97_RS03020	664815	665183
gene-AUO97_RS03025	Gene	AUO97_RS03025	AUO97_RS03025	665288	666196
gene-AUO97_RS03030	Gene	AUO97_RS03030	AUO97_RS03030	666295	666438
gene-AUO97_RS03035	Gene	dapE	AUO97_RS03035	666564	667700
gene-AUO97_RS03040	Gene	AUO97_RS03040	AUO97_RS03040	667736	668200
gene-AUO97_RS03045	Gene	AUO97_RS03045	AUO97_RS03045	668197	672717
gene-AUO97_RS03050	Gene	AUO97_RS03050	AUO97_RS03050	672864	674942
gene-AUO97_RS03055	Gene	AUO97_RS03055	AUO97_RS03055	674989	675525
gene-AUO97_RS03060	Gene	AUO97_RS03060	AUO97_RS03060	675586	675948
gene-AUO97_RS03065	Gene	pilG	AUO97_RS03065	675972	676355
gene-AUO97_RS03070	Gene	AUO97_RS03070	AUO97_RS03070	676638	677276
gene-AUO97_RS03075	Gene	AUO97_RS03075	AUO97_RS03075	677336	678454
gene-AUO97_RS03080	Gene	AUO97_RS03080	AUO97_RS03080	678470	681568
gene-AUO97_RS03085	Gene	AUO97_RS03085	AUO97_RS03085	681627	683342
gene-AUO97_RS03090	Gene	AUO97_RS03090	AUO97_RS03090	683396	683737
gene-AUO97_RS03095	Gene	AUO97_RS03095	AUO97_RS03095	683949	684293
gene-AUO97_RS03100	Gene	AUO97_RS03100	AUO97_RS03100	684384	684740
gene-AUO97_RS03105	Gene	AUO97_RS03105	AUO97_RS03105	684882	685331
gene-AUO97_RS03110	Gene	AUO97_RS03110	AUO97_RS03110	685548	686270
gene-AUO97_RS03115	Gene	AUO97_RS03115	AUO97_RS03115	686416	687126
gene-AUO97_RS03120	Gene	AUO97_RS03120	AUO97_RS03120	687309	688133
gene-AUO97_RS03125	Gene	AUO97_RS03125	AUO97_RS03125	688167	689090
gene-AUO97_RS03130	Gene	AUO97_RS03130	AUO97_RS03130	689156	690265
gene-AUO97_RS03135	Gene	AUO97_RS03135	AUO97_RS03135	690275	692479
gene-AUO97_RS03140	Gene	AUO97_RS03140	AUO97_RS03140	692612	693178
gene-AUO97_RS03145	Gene	mutM	AUO97_RS03145	693254	694078
gene-AUO97_RS03150	Gene	AUO97_RS03150	AUO97_RS03150	694098	694388
gene-AUO97_RS03155	Gene	AUO97_RS03155	AUO97_RS03155	694399	694752
gene-AUO97_RS03160	Gene	mscL	AUO97_RS03160	694895	695326
gene-AUO97_RS03165	Gene	typA	AUO97_RS03165	695582	697417
gene-AUO97_RS03170	Gene	AUO97_RS03170	AUO97_RS03170	697596	698954
gene-AUO97_RS03175	Gene	AUO97_RS03175	AUO97_RS03175	699017	700030
gene-AUO97_RS03180	Gene	AUO97_RS03180	AUO97_RS03180	700052	701512
gene-AUO97_RS03185	Gene	AUO97_RS03185	AUO97_RS03185	701788	702993
gene-AUO97_RS19545	Gene	AUO97_RS19545	AUO97_RS19545	702997	703155
gene-AUO97_RS03195	Gene	AUO97_RS03195	AUO97_RS03195	703280	704350
gene-AUO97_RS03200	Gene	AUO97_RS03200	AUO97_RS03200	704732	705247
gene-AUO97_RS03205	Gene	AUO97_RS03205	AUO97_RS03205	705356	706531
gene-AUO97_RS03210	Gene	AUO97_RS03210	AUO97_RS03210	706658	707101
gene-AUO97_RS03215	Gene	AUO97_RS03215	AUO97_RS03215	707144	707497
gene-AUO97_RS03220	Gene	AUO97_RS03220	AUO97_RS03220	707580	708065
gene-AUO97_RS03225	Gene	AUO97_RS03225	AUO97_RS03225	708058	709701
gene-AUO97_RS03230	Gene	AUO97_RS03230	AUO97_RS03230	709868	712273
gene-AUO97_RS03235	Gene	AUO97_RS03235	AUO97_RS03235	712447	713679
gene-AUO97_RS03240	Gene	AUO97_RS03240	AUO97_RS03240	713835	714953
gene-AUO97_RS03245	Gene	AUO97_RS03245	AUO97_RS03245	715164	716174
gene-AUO97_RS03250	Gene	AUO97_RS03250	AUO97_RS03250	716346	717551
gene-AUO97_RS03255	Gene	AUO97_RS03255	AUO97_RS03255	717572	719707
gene-AUO97_RS03260	Gene	AUO97_RS03260	AUO97_RS03260	719872	720126
gene-AUO97_RS03265	Gene	AUO97_RS03265	AUO97_RS03265	720142	721002
gene-AUO97_RS03270	Gene	AUO97_RS03270	AUO97_RS03270	721032	721451
gene-AUO97_RS03275	Gene	AUO97_RS03275	AUO97_RS03275	721464	722675
gene-AUO97_RS03280	Gene	AUO97_RS03280	AUO97_RS03280	722802	723443
gene-AUO97_RS03285	Gene	AUO97_RS03285	AUO97_RS03285	723578	724888
gene-AUO97_RS03290	Gene	AUO97_RS03290	AUO97_RS03290	724955	725398
gene-AUO97_RS03295	Gene	secA	AUO97_RS03295	725529	728252
gene-AUO97_RS03300	Gene	AUO97_RS03300	AUO97_RS03300	728660	729301
gene-AUO97_RS03305	Gene	AUO97_RS03305	AUO97_RS03305	729606	730418
gene-AUO97_RS03310	Gene	AUO97_RS03310	AUO97_RS03310	730415	730993
gene-AUO97_RS03315	Gene	AUO97_RS03315	AUO97_RS03315	731013	732083
gene-AUO97_RS03320	Gene	folC	AUO97_RS03320	732074	733360
gene-AUO97_RS03325	Gene	AUO97_RS03325	AUO97_RS03325	733357	734253
gene-AUO97_RS03330	Gene	AUO97_RS03330	AUO97_RS03330	734250	735053
gene-AUO97_RS03335	Gene	AUO97_RS03335	AUO97_RS03335	735298	736347
gene-AUO97_RS03340	Gene	AUO97_RS03340	AUO97_RS03340	736468	737343
gene-AUO97_RS03345	Gene	AUO97_RS03345	AUO97_RS03345	737352	738347
gene-AUO97_RS03350	Gene	AUO97_RS03350	AUO97_RS03350	738385	738897
gene-AUO97_RS03355	Gene	trpB	AUO97_RS03355	738907	740136
gene-AUO97_RS03360	Gene	AUO97_RS03360	AUO97_RS03360	740120	740779
gene-AUO97_RS03365	Gene	AUO97_RS03365	AUO97_RS03365	741148	743022
gene-AUO97_RS03370	Gene	AUO97_RS03370	AUO97_RS03370	743119	743697
gene-AUO97_RS03375	Gene	AUO97_RS03375	AUO97_RS03375	743770	744483
gene-AUO97_RS03380	Gene	AUO97_RS03380	AUO97_RS03380	744511	745041
gene-AUO97_RS03385	Gene	AUO97_RS03385	AUO97_RS03385	745250	746422
gene-AUO97_RS03390	Gene	AUO97_RS03390	AUO97_RS03390	746536	747978
gene-AUO97_RS03395	Gene	AUO97_RS03395	AUO97_RS03395	748042	748728
gene-AUO97_RS03400	Gene	baeS	AUO97_RS03400	748748	750406
gene-AUO97_RS03405	Gene	AUO97_RS03405	AUO97_RS03405	750538	750918
gene-AUO97_RS03410	Gene	AUO97_RS03410	AUO97_RS03410	751208	753010
gene-AUO97_RS03415	Gene	AUO97_RS03415	AUO97_RS03415	753178	754959
gene-AUO97_RS03420	Gene	AUO97_RS03420	AUO97_RS03420	755078	755560
gene-AUO97_RS03425	Gene	AUO97_RS03425	AUO97_RS03425	755599	755982
gene-AUO97_RS03430	Gene	AUO97_RS03430	AUO97_RS03430	756147	756593
gene-AUO97_RS03435	Gene	AUO97_RS03435	AUO97_RS03435	756788	758251
gene-AUO97_RS03440	Gene	znuD	AUO97_RS03440	758327	760402
gene-AUO97_RS03445	Gene	AUO97_RS03445	AUO97_RS03445	760538	761302
